Customer_ID,First_Name,Last_Name,Gender,Age,City,Country,Loyalty_Level,Registration_Year,Is_Active
1021451,Christophe,Marie,Male,76,Gérardnec,France,Silver,2022,True
1021452,Louise,Lefèvre,Female,66,JacquotVille,France,Bronze,2024,True
1021453,Renée,Chevallier,Female,48,BrunBourg,France,Silver,2019,True
1021454,Christelle,Legendre,Female,75,Humbert-la-Forêt,France,Gold,2025,True
1021455,Victoire,Weiss,Male,31,DidierVille,France,Bronze,2024,True
1021456,Philippine,Le Goff,Female,65,Léger-les-Bains,France,Bronze,2026,True
1021457,Adrien,Barre,Male,37,Saint Élisabeth,France,Silver,2026,True
1021458,Auguste,Petit,Female,68,Saint Éléonore,France,Bronze,2023,True
1021459,Marcelle,Fernandes,Male,63,Thomasnec,France,Gold,2024,True
1021460,Julien,Bonnet,Female,70,Saint LaetitiaVille,France,Bronze,2019,True
1021461,Sophie,Jacob,Male,32,Pascaldan,France,Silver,2024,True
1021462,Aimé,Bouvet,Female,35,Fournier-sur-Guillon,France,Gold,2025,True
1021463,Bernard,Le Gall,Male,37,Moulin,France,Gold,2020,True
1021464,Henri,Lejeune,Male,26,Hubert-la-Forêt,France,Silver,2022,True
1021465,Adèle,Maréchal,Male,72,Maillot,France,Gold,2023,True
1021466,Auguste,Couturier,Male,34,Becker,France,Silver,2023,True
1021467,Arthur,Fischer,Female,56,Allain-la-Forêt,France,Gold,2022,True
1021468,Suzanne,Caron,Female,33,Joseph,France,Bronze,2025,True
1021469,Guy,Marchand,Male,22,Saint Christophe,France,Gold,2018,True
1021470,Michel,Ferrand,Male,68,Dumont,France,Platinum,2022,True
1021471,André,Georges,Female,19,Charles-sur-Mer,France,Bronze,2018,True
1021472,Zacharie,Duhamel,Female,50,Fernandes,France,Gold,2020,True
1021473,Aimée,De Oliveira,Male,39,Saint Mariedan,France,Bronze,2023,True
1021474,Augustin,Denis,Female,30,De Sousa,France,Bronze,2026,True
1021475,Zoé,Voisin,Male,41,Langlois,France,Gold,2019,True
1021476,Émile,Riou,Female,59,Briand-les-Bains,France,Bronze,2018,True
1021477,Gabriel,Renault,Male,51,Petitjean,France,Gold,2018,True
1021478,Geneviève,Buisson,Female,72,Potier,France,Silver,2022,True
1021479,Marcelle,Blondel,Female,79,Voisin,France,Gold,2023,True
1021480,Madeleine,Chevalier,Male,67,Riou-sur-Mer,France,Bronze,2018,False
1021481,Astrid,Chauveau,Male,69,Sainte Margaretboeuf,France,Gold,2020,True
1021482,Alexandria,Lenoir,Female,65,Maillet,France,Bronze,2020,True
1021483,Zoé,Bousquet,Female,35,JoubertBourg,France,Bronze,2023,True
1021484,Pauline,Poirier,Male,70,Sainte VincentVille,France,Bronze,2022,True
1021485,Emmanuel,Bousquet,Female,77,Daniel,France,Gold,2020,True
1021486,Cécile,Garcia,Female,61,Sainte Margot,France,Bronze,2023,True
1021487,Alfred,Gauthier,Female,70,Aubert-sur-Mer,France,Silver,2019,False
1021488,Céline,Daniel,Male,66,Robin-sur-Henry,France,Silver,2024,True
1021489,Lucie,Picard,Male,83,Toussaintnec,France,Gold,2025,True
1021490,Martine,Garnier,Female,63,Mathieu,France,Silver,2018,True
1021491,Paulette,Barbe,Female,35,Lacroixboeuf,France,Bronze,2020,True
1021492,Vincent,Pons,Female,65,Saint Astrid,France,Silver,2018,True
1021493,Antoine,Pereira,Male,18,Fernandezboeuf,France,Bronze,2025,True
1021494,Valentine,Baudry,Female,55,Roy,France,Silver,2025,True
1021495,Adélaïde,Jacquot,Male,28,Germain,France,Bronze,2024,True
1021496,Odette,Dos Santos,Male,37,Gomez,France,Bronze,2026,True
1021497,Catherine,Garcia,Male,42,Ribeiro-sur-Meyer,France,Bronze,2019,True
1021498,Antoine,Neveu,Female,81,Pelletierboeuf,France,Bronze,2020,True
1021499,Manon,Delmas,Male,23,Paris,France,Platinum,2018,True
1021500,Adrien,Dias,Female,49,Sainte Gabrielle,France,Silver,2020,False
1021501,Julie,Meyer,Male,78,JolyBourg,France,Silver,2024,True
1021502,Madeleine,Daniel,Male,44,Delorme,France,Bronze,2021,True
1021503,Pénélope,Weiss,Female,76,RocheVille,France,Bronze,2022,True
1021504,Corinne,Huet,Male,28,Grenier-sur-Lemonnier,France,Gold,2022,True
1021505,Christiane,Martel,Female,24,Descamps,France,Silver,2024,False
1021506,Valentine,Maillot,Female,33,Saint Léonboeuf,France,Bronze,2021,False
1021507,Patrick,Hernandez,Male,78,Chevalier-sur-Fontaine,France,Bronze,2020,True
1021508,Joseph,Chevallier,Female,46,Godard,France,Gold,2025,True
1021509,Émilie,Gallet,Female,40,Hervé-sur-Mer,France,Gold,2024,True
1021510,Alexandrie,Cousin,Female,18,Allain,France,Bronze,2019,True
1021511,Laure,Jourdan,Male,19,Richarddan,France,Bronze,2018,True
1021512,Yves,Julien,Female,70,Étienne,France,Bronze,2018,True
1021513,Laurent,Joubert,Male,77,Picard-les-Bains,France,Bronze,2025,True
1021514,Olivier,Jourdan,Female,34,Martinez,France,Silver,2018,True
1021515,Geneviève,Mathieu,Male,61,Fontaineboeuf,France,Silver,2020,True
1021516,Claire,Schneider,Female,29,Laine,France,Silver,2025,True
1021517,Guy,Gilbert,Female,48,Evrard-les-Bains,France,Bronze,2022,True
1021518,Gabrielle,Leroux,Female,82,Benarddan,France,Bronze,2018,True
1021519,Alexandria,Hardy,Male,77,Sainte Hortense,France,Bronze,2025,True
1021520,Françoise,Ledoux,Female,72,Saint Virginieboeuf,France,Bronze,2020,True
1021521,Gérard,Jacquot,Female,23,Nicolas,France,Bronze,2018,True
1021522,Thibault,Nguyen,Male,18,Barbier-sur-Blin,France,Bronze,2023,True
1021523,Véronique,Ferrand,Male,70,Martins,France,Bronze,2022,True
1021524,Lorraine,Charrier,Female,38,Bernier-sur-Mer,France,Gold,2024,True
1021525,Rémy,Pelletier,Female,71,Vallée-les-Bains,France,Platinum,2020,True
1021526,Maurice,Jacob,Male,53,Guibert,France,Bronze,2025,True
1021527,Alexandria,Gérard,Male,76,Rémy-la-Forêt,France,Bronze,2024,True
1021528,Madeleine,Coste,Male,56,LegrandBourg,France,Bronze,2021,True
1021529,Valentine,Riou,Female,45,Guichard,France,Bronze,2021,True
1021530,Claire,Alves,Male,83,Fouquetdan,France,Silver,2021,True
1021531,Maurice,Rossi,Male,71,MorvanVille,France,Bronze,2019,True
1021532,Aimée,Rousseau,Female,52,Hernandezboeuf,France,Bronze,2018,True
1021533,Étienne,Denis,Female,20,Colin,France,Bronze,2025,False
1021534,Théodore,Pinto,Male,78,Sainte OcéaneBourg,France,Platinum,2026,True
1021535,Suzanne,Moreau,Female,30,Saint Patricia,France,Bronze,2021,True
1021536,Louis,Martin,Male,32,Saint Zacharie,France,Gold,2024,True
1021537,Margaux,Lucas,Female,44,GermainBourg,France,Silver,2018,True
1021538,Célina,Bousquet,Male,23,Laporte,France,Bronze,2023,True
1021539,Anaïs,Louis,Male,60,Guyot,France,Bronze,2026,True
1021540,Laurence,Schneider,Female,73,Teixeira-sur-Mer,France,Silver,2026,True
1021541,Audrey,Boulay,Female,50,Saint William,France,Bronze,2019,True
1021542,Julie,Bodin,Female,24,Fouquet,France,Bronze,2026,True
1021543,Lucy,Bonnin,Male,67,Imbert,France,Bronze,2022,True
1021544,Agathe,Peron,Female,75,GonzalezBourg,France,Bronze,2020,True
1021545,Théodore,Chrétien,Male,65,LombardBourg,France,Gold,2021,False
1021546,Chantal,Guyon,Male,24,Lelièvre,France,Bronze,2018,False
1021547,Antoine,Perez,Male,58,ColasBourg,France,Bronze,2023,True
1021548,Marc,Buisson,Male,71,Costa-les-Bains,France,Gold,2021,True
1021549,Gabriel,Vallée,Female,71,Pottier,France,Bronze,2019,False
1021550,Élodie,Moulin,Female,33,Bernardnec,France,Silver,2024,True
1021551,Julie,Gillet,Male,19,Tanguy-la-Forêt,France,Bronze,2023,True
1021552,Renée,Deschamps,Male,24,Teixeira-la-Forêt,France,Bronze,2019,True
1021553,Juliette,Berger,Male,40,Sainte Léon-sur-Mer,France,Bronze,2024,True
1021554,Grégoire,Dumont,Male,79,Sainte Claude,France,Gold,2020,True
1021555,Jérôme,Lopes,Male,29,Martinezdan,France,Silver,2021,True
1021556,Isaac,Pineau,Female,72,Carpentier,France,Silver,2019,True
1021557,Xavier,Gros,Female,26,Jacob,France,Bronze,2023,True
1021558,Henriette,Lecomte,Male,25,Gaudin,France,Silver,2019,True
1021559,Claudine,Bernier,Female,27,Boutin,France,Gold,2021,True
1021560,Patrick,Gosselin,Male,85,Dos Santos,France,Silver,2018,True
1021561,Bernard,Rémy,Male,76,Saint Sébastien,France,Bronze,2025,True
1021562,Bertrand,Guillon,Female,55,Sainte Augustin,France,Bronze,2023,True
1021563,Gabrielle,Lombard,Male,55,Lacombe,France,Silver,2026,True
1021564,Dominique,Bonnin,Male,65,Lévêque,France,Silver,2023,True
1021565,Bertrand,Pierre,Male,41,Reyboeuf,France,Gold,2022,True
1021566,Alexandre,Raynaud,Male,39,Gilles,France,Bronze,2020,True
1021567,Alice,Merle,Male,24,Giraud-sur-Le Goff,France,Bronze,2018,True
1021568,Marthe,Torres,Female,18,Launay,France,Platinum,2026,True
1021569,Daniel,Georges,Female,23,Perez,France,Gold,2018,True
1021570,Aimée,Adam,Male,31,Saint Mathilde-les-Bains,France,Silver,2024,True
1021571,Marianne,Guillou,Male,19,DavidVille,France,Bronze,2026,True
1021572,Guy,Mercier,Female,50,Gilbert,France,Bronze,2026,True
1021573,Odette,Gilles,Female,35,Saint Josette-les-Bains,France,Bronze,2020,True
1021574,Marc,Meyer,Female,38,Coste,France,Bronze,2022,False
1021575,Maggie,Bodin,Male,69,Auger-la-Forêt,France,Silver,2024,True
1021576,Margaret,Weiss,Female,32,Boulanger,France,Gold,2022,True
1021577,Étienne,Renard,Female,72,Bigot,France,Bronze,2021,False
1021578,Astrid,Gilles,Male,65,Sainte Sylvie,France,Bronze,2021,True
1021579,Élisabeth,Humbert,Female,51,Robertdan,France,Bronze,2024,True
1021580,Marthe,Antoine,Male,50,Hervé,France,Gold,2026,True
1021581,Manon,Laroche,Female,29,Ledoux,France,Gold,2025,True
1021582,Adrien,De Sousa,Female,23,Sainte Claudine,France,Gold,2025,True
1021583,François,Grondin,Female,24,Parent,France,Silver,2025,True
1021584,Henriette,Raymond,Female,52,Fouquet,France,Silver,2022,True
1021585,Noël,Hoarau,Male,34,Saint Emmanuelleboeuf,France,Silver,2020,True
1021586,Gabriel,Blanc,Male,28,Roussetnec,France,Silver,2020,True
1021587,Nathalie,Labbé,Male,20,Sainte René,France,Silver,2021,True
1021588,Gilbert,Bourgeois,Female,56,Saint Marcelle-les-Bains,France,Bronze,2025,True
1021589,Alexandria,Joly,Female,79,Merle,France,Bronze,2023,True
1021590,Catherine,Dupuy,Female,25,Godard-la-Forêt,France,Gold,2020,True
1021591,Anastasie,Maréchal,Male,61,Schneidernec,France,Bronze,2019,True
1021592,Michelle,Germain,Male,72,Laurent,France,Gold,2019,True
1021593,Agnès,Sauvage,Male,57,Descamps,France,Silver,2018,True
1021594,Christophe,Colas,Male,79,Grondin,France,Gold,2018,True
1021595,Pierre,Rodriguez,Male,53,Baron,France,Bronze,2026,True
1021596,Constance,Blanchard,Female,74,Chartier,France,Gold,2023,False
1021597,Alain,Regnier,Female,43,Traore,France,Bronze,2023,True
1021598,Odette,Andre,Male,85,Sainte Thibault-la-Forêt,France,Bronze,2021,True
1021599,Catherine,Blot,Male,45,Letellier,France,Gold,2019,True
1021600,Alain,Torres,Male,69,Briand,France,Bronze,2022,True
1021601,Alexandrie,Fabre,Female,68,Picard,France,Silver,2020,True
1021602,Zacharie,Ribeiro,Male,50,Fernandes,France,Bronze,2023,True
1021603,Patricia,Charrier,Female,39,Simon-sur-Mer,France,Bronze,2020,True
1021604,Maryse,Brunet,Male,85,Bernard-les-Bains,France,Bronze,2021,True
1021605,Hélène,Voisin,Male,43,Becker,France,Gold,2020,True
1021606,Gabrielle,Laurent,Female,38,Pineau,France,Bronze,2024,True
1021607,Jeannine,Lamy,Female,84,Lebreton-sur-Mer,France,Silver,2019,True
1021608,Marc,Thierry,Female,70,Goncalves,France,Platinum,2020,True
1021609,Auguste,Roussel,Female,62,Diasdan,France,Gold,2026,True
1021610,Anastasie,Robin,Male,52,Saint Mariannedan,France,Silver,2023,True
1021611,Virginie,Lesage,Female,53,Morel,France,Gold,2026,True
1021612,Isaac,Paul,Male,61,Lamyboeuf,France,Bronze,2019,True
1021613,Patrick,Marchal,Male,59,Garnierboeuf,France,Silver,2026,True
1021614,Thérèse,Barthelemy,Female,69,Gautier-sur-Descamps,France,Gold,2020,True
1021615,Capucine,Leroux,Female,22,Sainte Dorothéenec,France,Silver,2018,True
1021616,Frédérique,Regnier,Female,72,Bousquet,France,Bronze,2018,True
1021617,Noël,Berthelot,Female,18,Barre,France,Gold,2023,True
1021618,Georges,Laroche,Female,41,Henry,France,Silver,2024,True
1021619,Antoine,Diallo,Male,39,Moulin-sur-Fleury,France,Silver,2020,True
1021620,Anne,Briand,Male,21,HuetVille,France,Silver,2020,True
1021621,Corinne,Gimenez,Female,80,Sainte Élodie,France,Silver,2026,True
1021622,Margaud,Thomas,Female,71,Morin-les-Bains,France,Silver,2025,True
1021623,Nath,Vallée,Female,54,Teixeira,France,Gold,2024,True
1021624,Marthe,Lopes,Male,81,GarciaVille,France,Bronze,2024,True
1021625,Édouard,Faivre,Female,61,Saint Aiméenec,France,Bronze,2022,True
1021626,Zoé,Legros,Male,56,Lefort,France,Bronze,2022,True
1021627,Georges,Gallet,Male,77,Saint Nath-la-Forêt,France,Bronze,2018,True
1021628,Émilie,Lemaître,Male,48,Pineau,France,Gold,2024,True
1021629,Martine,Seguin,Female,67,Marion,France,Silver,2020,True
1021630,Marianne,Hubert,Male,70,Roussel-les-Bains,France,Bronze,2019,True
1021631,Philippe,Moreau,Female,32,Sainte Claudinenec,France,Silver,2024,True
1021632,Alice,Guillon,Male,66,Baron-la-Forêt,France,Silver,2024,True
1021633,Aurore,Fernandez,Female,32,Bonneau,France,Bronze,2023,False
1021634,Franck,Michel,Male,36,Sainte Timothée-les-Bains,France,Bronze,2022,True
1021635,Henriette,Pichon,Male,62,Sainte Margaud-sur-Mer,France,Bronze,2018,True
1021636,Nicole,Petit,Male,52,Roche,France,Silver,2018,True
1021637,Margot,Perrin,Male,56,Saint Corinnedan,France,Bronze,2026,True
1021638,Tristan,Robert,Male,58,Aubert-sur-Legrand,France,Silver,2022,False
1021639,Luce,Bernard,Male,47,DelannoyBourg,France,Bronze,2026,True
1021640,Christine,Jean,Female,32,Boutin,France,Bronze,2021,True
1021641,Adélaïde,Chartier,Male,57,Chauvet-sur-Camus,France,Silver,2020,True
1021642,Gérard,Martel,Male,64,Pichon-les-Bains,France,Bronze,2022,True
1021643,Gabriel,Gilbert,Female,38,HervéVille,France,Bronze,2023,True
1021644,Stéphanie,Chevalier,Female,18,Colinboeuf,France,Silver,2021,True
1021645,Geneviève,Le Goff,Female,66,Adam,France,Bronze,2026,True
1021646,Agnès,Royer,Female,55,Raymonddan,France,Bronze,2026,True
1021647,Guillaume,Joubert,Male,35,Saint Clémence,France,Silver,2019,True
1021648,Honoré,Lebrun,Female,47,Lévêque-sur-Gilbert,France,Bronze,2020,True
1021649,Franck,Michaud,Female,42,Joseph-sur-Mer,France,Silver,2019,False
1021650,Claude,Mahe,Female,49,Durand,France,Bronze,2019,True
1021651,Franck,Schneider,Female,35,DenisVille,France,Bronze,2025,True
1021652,Jean,Mahe,Female,71,Saint Anastasie,France,Silver,2022,True
1021653,Robert,Auger,Female,49,Benarddan,France,Bronze,2018,True
1021654,Anastasie,Mercier,Male,69,Sainte Guillaume,France,Bronze,2023,True
1021655,Sylvie,Didier,Male,28,Aubert,France,Bronze,2026,True
1021656,Maggie,Didier,Male,52,Ruiz,France,Bronze,2020,True
1021657,Louis,Germain,Female,57,Georges,France,Silver,2020,True
1021658,Christine,Berthelot,Male,84,Saint Timothée,France,Bronze,2024,True
1021659,Jérôme,Perret,Female,49,Sainte Théodore,France,Silver,2023,True
1021660,Élisabeth,Collin,Female,27,Delannoy-sur-Legendre,France,Bronze,2021,True
1021661,Martin,Marques,Male,26,Barbe-sur-Mer,France,Bronze,2025,True
1021662,Henriette,Vallée,Female,55,Faivre-la-Forêt,France,Gold,2021,True
1021663,Caroline,Joseph,Female,76,Sainte Andréeboeuf,France,Bronze,2026,True
1021664,Henriette,Clerc,Female,36,Sainte Thibaut-la-Forêt,France,Platinum,2020,True
1021665,Adrienne,Durand,Male,66,Colin,France,Bronze,2025,True
1021666,Mathilde,Pierre,Male,19,Saint RémyBourg,France,Silver,2021,True
1021667,Paulette,Adam,Female,64,Camus,France,Silver,2020,True
1021668,Rémy,Rodriguez,Male,63,Bodin,France,Bronze,2020,True
1021669,Geneviève,Henry,Female,55,Brunel,France,Bronze,2018,True
1021670,Alex,Lebrun,Male,28,Rémy,France,Bronze,2020,True
1021671,Margaret,Allard,Female,20,Leduc,France,Platinum,2019,True
1021672,Martin,Albert,Male,35,Simon,France,Bronze,2023,True
1021673,Raymond,Noël,Male,40,Guillou-sur-Mer,France,Gold,2021,True
1021674,Julie,Lemonnier,Female,71,Brun,France,Gold,2018,True
1021675,René,Mathieu,Female,56,JulienVille,France,Bronze,2024,True
1021676,Stéphane,Hardy,Male,35,Lopez-sur-Dubois,France,Silver,2020,True
1021677,Amélie,Lefebvre,Male,20,TeixeiraVille,France,Bronze,2018,True
1021678,Édith,Neveu,Male,67,Alexandre-les-Bains,France,Bronze,2021,True
1021679,René,Martinez,Male,28,Rodriguez-sur-Mer,France,Platinum,2020,True
1021680,Véronique,Fabre,Male,45,Saint Margot,France,Silver,2026,True
1021681,Hortense,Vidal,Female,43,Carpentier-sur-Mer,France,Bronze,2018,True
1021682,Dorothée,Lebrun,Female,64,Pascal,France,Silver,2022,True
1021683,Joséphine,Colin,Female,74,Teixeira,France,Bronze,2023,False
1021684,André,Blanchard,Female,68,Labbédan,France,Silver,2020,True
1021685,Hugues,Mercier,Female,60,Brunboeuf,France,Silver,2020,False
1021686,Claudine,Sanchez,Male,71,Sauvage,France,Gold,2019,True
1021687,Claudine,Grondin,Female,80,Sainte Vincent-sur-Mer,France,Platinum,2025,True
1021688,Stéphanie,Lebon,Female,25,Raynaud,France,Gold,2021,True
1021689,Capucine,Tanguy,Female,22,BègueVille,France,Silver,2025,True
1021690,Matthieu,Carlier,Female,64,Sainte Oliviernec,France,Silver,2021,True
1021691,Élise,Gaillard,Male,53,Mary,France,Platinum,2021,True
1021692,Denise,Bègue,Male,31,Guillaume,France,Silver,2020,False
1021693,Antoinette,Guillon,Male,20,Sainte BrigitteBourg,France,Gold,2020,True
1021694,Christelle,Lévy,Female,67,Dubois,France,Silver,2019,True
1021695,Bernard,Jacquot,Female,50,Leroy,France,Bronze,2024,False
1021696,Louise,Tessier,Male,23,Ruiz-la-Forêt,France,Bronze,2024,True
1021697,Édouard,Lebrun,Female,32,Valentinnec,France,Bronze,2026,True
1021698,Emmanuelle,Delorme,Female,29,Schneider-les-Bains,France,Silver,2026,True
1021699,Margaux,Morvan,Male,81,Prévost-sur-Mer,France,Silver,2018,True
1021700,Marianne,Normand,Male,23,Faivre,France,Bronze,2024,True
1021701,Étienne,Morvan,Male,46,Leconte,France,Bronze,2025,True
1021702,Laure,Moreau,Female,45,Fernandez,France,Platinum,2021,True
1021703,Victor,Munoz,Male,51,Dupuis-les-Bains,France,Bronze,2019,True
1021704,Aimé,Joubert,Female,19,Boutin,France,Silver,2022,True
1021705,Antoinette,Roussel,Male,19,Boutin-les-Bains,France,Gold,2024,True
1021706,Guy,Gaudin,Male,30,Pruvost-la-Forêt,France,Silver,2023,True
1021707,Charlotte,Rey,Male,61,Saint Alexandre-les-Bains,France,Silver,2025,True
1021708,Charles,Cousin,Female,22,Marienec,France,Gold,2018,True
1021709,Étienne,Andre,Male,76,Menard,France,Bronze,2018,False
1021710,Aurélie,Giraud,Female,24,Diasboeuf,France,Gold,2020,True
1021711,Christiane,Clerc,Female,66,Saint Alix,France,Platinum,2022,True
1021712,Émilie,Bouvet,Male,76,Thierry-sur-Cordier,France,Bronze,2026,True
1021713,Charlotte,Nicolas,Female,49,Legros-sur-Lévêque,France,Bronze,2019,True
1021714,Hugues,Weiss,Male,82,Guibert-sur-Mer,France,Bronze,2026,True
1021715,Dominique,Fischer,Female,62,Saint Marguerite,France,Bronze,2018,True
1021716,Victoire,Cordier,Male,72,BonneauVille,France,Silver,2025,True
1021717,Sophie,Martins,Male,25,Clerc,France,Bronze,2025,True
1021718,Margot,Pichon,Female,85,Thibault,France,Silver,2024,True
1021719,Noémi,Peron,Male,69,Thierry-sur-Cordier,France,Bronze,2018,True
1021720,Bernadette,Jacob,Female,33,Bruneau,France,Bronze,2021,True
1021721,Alphonse,Verdier,Female,61,Saint Cécile-la-Forêt,France,Bronze,2025,True
1021722,Daniel,Leroux,Female,78,LacroixBourg,France,Bronze,2024,True
1021723,Margaux,Pichon,Male,40,Martineau,France,Bronze,2023,True
1021724,Suzanne,Hoareau,Male,74,Benoitboeuf,France,Platinum,2025,True
1021725,Benjamin,Normand,Female,85,Roger-les-Bains,France,Silver,2018,True
1021726,Marine,Dubois,Female,27,Teixeira,France,Silver,2021,True
1021727,Margaux,Parent,Male,46,Simon,France,Silver,2023,True
1021728,Étienne,Allain,Female,68,Charles,France,Gold,2025,True
1021729,Hortense,Maillet,Male,75,Sainte Roger,France,Gold,2019,True
1021730,Danielle,Laporte,Male,27,Lopes,France,Silver,2021,True
1021731,Eugène,Lévy,Female,34,Clerc,France,Gold,2019,True
1021732,Valentine,Fabre,Female,81,Humbert,France,Gold,2026,True
1021733,Chantal,Caron,Male,46,Sainte Margaret,France,Gold,2023,True
1021734,Maggie,Andre,Female,28,Moreau-sur-Nicolas,France,Bronze,2020,True
1021735,Richard,Lacombe,Male,60,Hubert-la-Forêt,France,Silver,2025,True
1021736,Nicole,Joly,Male,58,Giraud-les-Bains,France,Gold,2021,True
1021737,Benoît,Blondel,Male,65,Tessier-sur-Tanguy,France,Gold,2023,True
1021738,Marianne,Dubois,Female,70,Michel-sur-Descamps,France,Gold,2019,True
1021739,François,Alves,Female,22,Sainte Zoé-la-Forêt,France,Bronze,2022,True
1021740,Margaud,Gimenez,Male,40,Bodin-sur-Lejeune,France,Bronze,2018,True
1021741,Gilles,Rodriguez,Female,77,Sainte Élise,France,Silver,2025,True
1021742,Astrid,Leduc,Male,67,Lejeune,France,Gold,2024,True
1021743,Robert,Dupuis,Male,66,Godard-la-Forêt,France,Gold,2019,True
1021744,Christophe,Lecoq,Female,62,Goncalves,France,Gold,2022,True
1021745,Paul,Pelletier,Female,54,Dijoux-sur-Gosselin,France,Bronze,2025,True
1021746,Jules,Imbert,Female,48,Saint Claude,France,Bronze,2022,True
1021747,Henriette,Couturier,Female,52,Saint Anaïs,France,Gold,2021,True
1021748,Michelle,Salmon,Male,35,TessierBourg,France,Gold,2025,True
1021749,Agnès,Muller,Female,37,Charlesdan,France,Bronze,2025,True
1021750,Brigitte,Faivre,Male,73,Berger,France,Gold,2026,True
1021751,Marguerite,Carre,Female,35,Pottier,France,Silver,2025,False
1021752,Aurore,Carlier,Female,22,Carredan,France,Bronze,2021,True
1021753,Laurence,Laine,Female,36,Lefort,France,Silver,2026,True
1021754,Aurore,Daniel,Female,64,Saint Olivier,France,Bronze,2019,True
1021755,Agathe,Moreau,Female,37,Jacob,France,Bronze,2020,True
1021756,Corinne,Merle,Male,60,Saint Tristan,France,Silver,2021,True
1021757,Marine,Lucas,Female,55,Lebonboeuf,France,Silver,2026,True
1021758,Auguste,Ferrand,Male,46,Fontaine-sur-Mer,France,Bronze,2020,True
1021759,Auguste,De Sousa,Male,66,Lemonnier,France,Bronze,2025,True
1021760,Constance,Le Goff,Female,42,Raynaud-sur-Mer,France,Bronze,2022,True
1021761,Véronique,Hamel,Male,33,Clerc-sur-Legros,France,Bronze,2018,True
1021762,Nicolas,Payet,Male,33,Pruvost,France,Bronze,2021,True
1021763,Laurence,Rivière,Female,52,Poirier-sur-Mace,France,Bronze,2019,True
1021764,Luce,Marques,Female,46,Mallet-sur-Mer,France,Bronze,2019,True
1021765,Manon,Adam,Male,19,Hoarau,France,Gold,2018,True
1021766,Joséphine,Blin,Male,78,Muller-les-Bains,France,Silver,2025,False
1021767,Patrick,Pasquier,Female,43,Morel,France,Bronze,2021,True
1021768,Bernadette,Lemaire,Male,76,Hubert-sur-Hebert,France,Silver,2018,True
1021769,Michelle,Martineau,Male,72,ImbertVille,France,Bronze,2025,True
1021770,Anastasie,Mathieu,Female,34,Bodin-sur-Ollivier,France,Gold,2022,True
1021771,Élisabeth,Petitjean,Female,59,Saint Emmanuelle,France,Bronze,2025,True
1021772,Chantal,Parent,Male,71,Sainte Alice-sur-Mer,France,Bronze,2022,False
1021773,René,Delahaye,Male,59,Saint Vincentboeuf,France,Bronze,2022,True
1021774,Alex,Coulon,Male,38,Aubry,France,Gold,2019,True
1021775,Gilbert,Lebreton,Female,30,Payet,France,Gold,2021,True
1021776,Arthur,Riou,Male,57,Hamel-la-Forêt,France,Gold,2022,True
1021777,Joseph,Couturier,Male,49,Lemairedan,France,Platinum,2026,True
1021778,Marguerite,Andre,Female,29,Navarro,France,Silver,2025,True
1021779,Camille,Le Goff,Male,53,Schneidernec,France,Bronze,2026,True
1021780,Valérie,Besnard,Female,49,Sainte Valérie-sur-Mer,France,Silver,2022,True
1021781,Antoinette,Baron,Female,59,Bruneau-sur-Mer,France,Bronze,2020,False
1021782,Zoé,Mallet,Male,19,Sainte ThomasVille,France,Bronze,2025,True
1021783,Constance,Blanchet,Female,79,BlotVille,France,Bronze,2026,True
1021784,Charles,Meyer,Female,22,Nicolas,France,Silver,2021,True
1021785,Éléonore,Berthelot,Male,35,Pascal,France,Silver,2018,True
1021786,Frédéric,Carlier,Male,81,Saint Odette,France,Silver,2021,True
1021787,Victor,Menard,Female,85,Charles,France,Bronze,2018,True
1021788,Stéphane,Muller,Female,57,Saint Jean-les-Bains,France,Silver,2023,True
1021789,Arthur,Legrand,Female,42,Thibault,France,Bronze,2021,True
1021790,Grégoire,Guérin,Male,84,Laurent-les-Bains,France,Silver,2019,True
1021791,Henri,Evrard,Female,70,Roche-sur-Albert,France,Gold,2023,True
1021792,Adrien,Traore,Male,60,Foucher-sur-Ferrand,France,Bronze,2022,True
1021793,Claire,Roger,Female,76,Moulin-sur-Mer,France,Silver,2026,True
1021794,Henri,Moreno,Female,78,Louis,France,Bronze,2020,True
1021795,Margot,Roux,Female,29,Saint Suzanne,France,Bronze,2019,True
1021796,Lucas,Picard,Male,41,Lemonnierboeuf,France,Gold,2025,False
1021797,Isaac,Mathieu,Female,25,Royer,France,Silver,2023,True
1021798,Alain,Fournier,Male,54,Dos Santos-les-Bains,France,Bronze,2020,True
1021799,Richard,Gauthier,Male,27,Baillynec,France,Gold,2019,True
1021800,Benjamin,Simon,Female,31,Royer-les-Bains,France,Silver,2020,False
1021801,Philippe,De Sousa,Female,20,RaynaudVille,France,Bronze,2020,True
1021802,Luce,Roy,Female,55,Garcia-sur-Guyon,France,Gold,2019,True
1021803,Jérôme,Barthelemy,Female,24,MaryVille,France,Gold,2026,True
1021804,Valérie,Royer,Male,76,Lambert,France,Silver,2025,True
1021805,Margot,Pascal,Female,56,Durand,France,Bronze,2018,True
1021806,Virginie,Bousquet,Male,76,Becker,France,Bronze,2025,True
1021807,Pauline,Lesage,Female,44,Payet-sur-Albert,France,Bronze,2022,True
1021808,Françoise,Gaillard,Female,84,Marin-sur-Renard,France,Bronze,2025,True
1021809,Nathalie,Rémy,Female,64,Verdier,France,Bronze,2019,True
